Block,Variable,Code,Type,Unit,Source,Year,Value
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2017,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2018,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2019,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2020,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2021,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2022,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2023,0
Fiscal,Import sales tax,IMP_SALES,Collect,USD,CBS,2024,0
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1990,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1991,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1992,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1993,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1994,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1995,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1996,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1997,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1998,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,1999,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2000,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2001,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2002,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2003,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2004,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2005,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2006,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2007,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2008,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2009,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2010,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2011,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2012,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2013,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2014,
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2015,30169792.81
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2016,24111207.26888888
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2017,30611801.50222222
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2018,44473234.69555555
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2019,74939155.66999999
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2020,71704627.76
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2021,66794410.31
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2022,80977902.92
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2023,102123040.2
Fiscal,Domestic sales tax,DOM_SALES,Collect,USD,CBS,2024,102021110.51
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1990,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1991,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1992,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1993,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1994,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1995,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1996,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1997,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1998,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,1999,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2000,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2001,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2002,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2003,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2004,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2005,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2006,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2007,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2008,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2009,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2010,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2011,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2012,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2013,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2014,
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2015,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2016,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2017,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2018,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2019,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2020,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2021,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2022,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2023,0
Fiscal,Excise tax,EXCISE,Collect,USD,CBS,2024,0
Fiscal,PIT,PIT,Collect,USD,CBS,1990,
Fiscal,PIT,PIT,Collect,USD,CBS,1991,
Fiscal,PIT,PIT,Collect,USD,CBS,1992,
Fiscal,PIT,PIT,Collect,USD,CBS,1993,
Fiscal,PIT,PIT,Collect,USD,CBS,1994,
Fiscal,PIT,PIT,Collect,USD,CBS,1995,
Fiscal,PIT,PIT,Collect,USD,CBS,1996,
Fiscal,PIT,PIT,Collect,USD,CBS,1997,
Fiscal,PIT,PIT,Collect,USD,CBS,1998,
Fiscal,PIT,PIT,Collect,USD,CBS,1999,
Fiscal,PIT,PIT,Collect,USD,CBS,2000,
Fiscal,PIT,PIT,Collect,USD,CBS,2001,
Fiscal,PIT,PIT,Collect,USD,CBS,2002,
Fiscal,PIT,PIT,Collect,USD,CBS,2003,
Fiscal,PIT,PIT,Collect,USD,CBS,2004,
Fiscal,PIT,PIT,Collect,USD,CBS,2005,
Fiscal,PIT,PIT,Collect,USD,CBS,2006,
Fiscal,PIT,PIT,Collect,USD,CBS,2007,
Fiscal,PIT,PIT,Collect,USD,CBS,2008,
Fiscal,PIT,PIT,Collect,USD,CBS,2009,
Fiscal,PIT,PIT,Collect,USD,CBS,2010,
Fiscal,PIT,PIT,Collect,USD,CBS,2011,
Fiscal,PIT,PIT,Collect,USD,CBS,2012,
Fiscal,PIT,PIT,Collect,USD,CBS,2013,
Fiscal,PIT,PIT,Collect,USD,CBS,2014,
Fiscal,PIT,PIT,Collect,USD,CBS,2015,1877378.26529
Fiscal,PIT,PIT,Collect,USD,CBS,2016,2342935.1187
Fiscal,PIT,PIT,Collect,USD,CBS,2017,3408976.1178
Fiscal,PIT,PIT,Collect,USD,CBS,2018,8540991.22734
Fiscal,PIT,PIT,Collect,USD,CBS,2019,11560591.95489
Fiscal,PIT,PIT,Collect,USD,CBS,2020,15992695.5804
Fiscal,PIT,PIT,Collect,USD,CBS,2021,15631468.091019
Fiscal,PIT,PIT,Collect,USD,CBS,2022,18475618.27319999
Fiscal,PIT,PIT,Collect,USD,CBS,2023,24140173.662
Fiscal,PIT,PIT,Collect,USD,CBS,2024,35808968.18664
Fiscal,CIT,CIT,Collect,USD,CBS,1990,
Fiscal,CIT,CIT,Collect,USD,CBS,1991,
Fiscal,CIT,CIT,Collect,USD,CBS,1992,
Fiscal,CIT,CIT,Collect,USD,CBS,1993,
Fiscal,CIT,CIT,Collect,USD,CBS,1994,
Fiscal,CIT,CIT,Collect,USD,CBS,1995,
Fiscal,CIT,CIT,Collect,USD,CBS,1996,
Fiscal,CIT,CIT,Collect,USD,CBS,1997,
Fiscal,CIT,CIT,Collect,USD,CBS,1998,
Fiscal,CIT,CIT,Collect,USD,CBS,1999,
Fiscal,CIT,CIT,Collect,USD,CBS,2000,
Fiscal,CIT,CIT,Collect,USD,CBS,2001,
Fiscal,CIT,CIT,Collect,USD,CBS,2002,
Fiscal,CIT,CIT,Collect,USD,CBS,2003,
Fiscal,CIT,CIT,Collect,USD,CBS,2004,
Fiscal,CIT,CIT,Collect,USD,CBS,2005,
Fiscal,CIT,CIT,Collect,USD,CBS,2006,
Fiscal,CIT,CIT,Collect,USD,CBS,2007,
Fiscal,CIT,CIT,Collect,USD,CBS,2008,
Fiscal,CIT,CIT,Collect,USD,CBS,2009,
Fiscal,CIT,CIT,Collect,USD,CBS,2010,
Fiscal,CIT,CIT,Collect,USD,CBS,2011,
Fiscal,CIT,CIT,Collect,USD,CBS,2012,
Fiscal,CIT,CIT,Collect,USD,CBS,2013,
Fiscal,CIT,CIT,Collect,USD,CBS,2014,
Fiscal,CIT,CIT,Collect,USD,CBS,2015,18963.41682111111
Fiscal,CIT,CIT,Collect,USD,CBS,2016,23666.0113
Fiscal,CIT,CIT,Collect,USD,CBS,2017,34434.1022
Fiscal,CIT,CIT,Collect,USD,CBS,2018,86272.63866000001
Fiscal,CIT,CIT,Collect,USD,CBS,2019,116773.65611
Fiscal,CIT,CIT,Collect,USD,CBS,2020,161542.3796
Fiscal,CIT,CIT,Collect,USD,CBS,2021,157893.617081
Fiscal,CIT,CIT,Collect,USD,CBS,2022,186622.4068
Fiscal,CIT,CIT,Collect,USD,CBS,2023,243840.138
Fiscal,CIT,CIT,Collect,USD,CBS,2024,361706.7493600001
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1990,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1991,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1992,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1993,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1994,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1995,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1996,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1997,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1998,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,1999,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2000,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2001,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2002,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2003,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2004,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2005,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2006,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2007,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2008,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2009,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2010,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2011,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2012,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2013,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2014,
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2015,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2016,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2017,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2018,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2019,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2020,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2021,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2022,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2023,0
Fiscal,Stamp tax,STAMP,Collect,USD,N/A,2024,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1990,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1991,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1992,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1993,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1994,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1995,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1996,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1997,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1998,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,1999,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2000,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2001,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2002,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2003,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2004,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2005,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2006,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2007,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2008,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2009,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2010,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2011,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2012,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2013,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2014,
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2015,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2016,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2017,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2018,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2019,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2020,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2021,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2022,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2023,0
Fiscal,Vehicle tax,VEH_TAX,Collect,USD,N/A,2024,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1990,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1991,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1992,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1993,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1994,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1995,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1996,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1997,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1998,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,1999,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2000,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2001,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2002,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2003,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2004,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2005,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2006,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2007,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2008,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2009,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2010,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2011,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2012,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2013,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2014,
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2015,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2016,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2017,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2018,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2019,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2020,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2021,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2022,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2023,0
Fiscal,Registration tax,REG_TAX,Collect,USD,N/A,2024,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1990,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1991,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1992,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1993,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1994,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1995,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1996,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1997,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1998,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,1999,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2000,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2001,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2002,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2003,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2004,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2005,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2006,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2007,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2008,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2009,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2010,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2011,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2012,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2013,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2014,
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2015,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2016,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2017,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2018,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2019,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2020,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2021,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2022,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2023,0
Fiscal,Road tax,ROAD_TAX,Collect,USD,N/A,2024,0
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1990,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1991,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1992,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1993,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1994,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1995,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1996,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1997,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1998,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,1999,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2000,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2001,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2002,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2003,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2004,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2005,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2006,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2007,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2008,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2009,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2010,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2011,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2012,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2013,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2014,
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2015,4537712.922777777
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2016,7005122.93991111
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2017,6894323.405033332
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2018,7906874.860444444
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2019,11078646.49141111
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2020,11027256.94795556
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2021,14573147.52577778
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2022,14081787.92064444
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2023,7550125.636133333
Fiscal,Other taxes,OTHER_TAX,Collect,USD,CBS,2024,10297946.629954
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1990,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1991,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1992,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1993,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1994,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1995,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1996,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1997,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1998,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,1999,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2000,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2001,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2002,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2003,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2004,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2005,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2006,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2007,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2008,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2009,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2010,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2011,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2012,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2013,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2014,
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2015,30169792.81
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2016,24111207.26888888
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2017,30611801.50222222
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2018,44473234.69555555
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2019,74939155.66999999
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2020,71704627.76
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2021,66794410.31
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2022,80977902.92
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2023,102185217.81
Fiscal,Non-tax revenue,NONTAX,Collect,USD,CBS,2024,102589874.9
Fiscal,Grants,GRANTS,Collect,USD,CBS,1990,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1991,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1992,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1993,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1994,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1995,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1996,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1997,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1998,
Fiscal,Grants,GRANTS,Collect,USD,CBS,1999,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2000,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2001,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2002,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2003,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2004,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2005,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2006,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2007,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2008,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2009,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2010,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2011,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2012,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2013,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2014,
Fiscal,Grants,GRANTS,Collect,USD,CBS,2015,26949145.42
Fiscal,Grants,GRANTS,Collect,USD,CBS,2016,55301548.68
Fiscal,Grants,GRANTS,Collect,USD,CBS,2017,105612544.32
Fiscal,Grants,GRANTS,Collect,USD,CBS,2018,121701143.96
Fiscal,Grants,GRANTS,Collect,USD,CBS,2019,111583887.14
Fiscal,Grants,GRANTS,Collect,USD,CBS,2020,285493116.52
Fiscal,Grants,GRANTS,Collect,USD,CBS,2021,146975019.35
Fiscal,Grants,GRANTS,Collect,USD,CBS,2022,459241797.28
Fiscal,Grants,GRANTS,Collect,USD,CBS,2023,408531180.23
Fiscal,Grants,GRANTS,Collect,USD,CBS,2024,543361926.93
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1990,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1991,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1992,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1993,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1994,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1995,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1996,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1997,
